,index,observed,astoro,deviation,datetime
0,27720,4687.0,4685.12,1.88,2011-03-11 14:30:00
1,27721,4687.0,4685.13,1.87,2011-03-11 14:30:05
2,27722,4686.9,4685.14,1.76,2011-03-11 14:30:10
3,27723,4687.1,4685.16,1.94,2011-03-11 14:30:15
4,27724,4686.9,4685.17,1.73,2011-03-11 14:30:20
5,27725,4687.0,4685.18,1.82,2011-03-11 14:30:25
6,27726,4687.0,4685.2,1.8,2011-03-11 14:30:30
7,27727,4686.9,4685.21,1.69,2011-03-11 14:30:35
8,27728,4687.0,4685.22,1.78,2011-03-11 14:30:40
9,27729,4686.8,4685.24,1.56,2011-03-11 14:30:45
10,27730,4686.9,4685.25,1.65,2011-03-11 14:30:50
11,27731,4686.9,4685.26,1.64,2011-03-11 14:30:55
12,27732,4686.7,4685.28,1.42,2011-03-11 14:31:00
13,27733,4686.8,4685.29,1.51,2011-03-11 14:31:05
14,27734,4686.7,4685.3,1.4,2011-03-11 14:31:10
15,27735,4686.7,4685.32,1.38,2011-03-11 14:31:15
16,27736,4686.7,4685.33,1.37,2011-03-11 14:31:20
17,27737,4686.6,4685.34,1.26,2011-03-11 14:31:25
18,27738,4686.6,4685.36,1.24,2011-03-11 14:31:30
19,27739,4686.6,4685.37,1.23,2011-03-11 14:31:35
20,27740,4686.5,4685.39,1.11,2011-03-11 14:31:40
21,27741,4686.5,4685.4,1.1,2011-03-11 14:31:45
22,27742,4686.5,4685.41,1.09,2011-03-11 14:31:50
23,27743,4686.5,4685.43,1.07,2011-03-11 14:31:55
24,27744,4686.6,4685.44,1.16,2011-03-11 14:32:00
25,27745,4686.6,4685.45,1.15,2011-03-11 14:32:05
26,27746,4686.6,4685.47,1.13,2011-03-11 14:32:10
27,27747,4686.7,4685.48,1.22,2011-03-11 14:32:15
28,27748,4686.8,4685.49,1.31,2011-03-11 14:32:20
29,27749,4687.0,4685.51,1.49,2011-03-11 14:32:25
30,27750,4687.0,4685.52,1.48,2011-03-11 14:32:30
31,27751,4687.2,4685.54,1.66,2011-03-11 14:32:35
32,27752,4687.4,4685.55,1.85,2011-03-11 14:32:40
33,27753,4687.5,4685.56,1.94,2011-03-11 14:32:45
34,27754,4687.8,4685.58,2.22,2011-03-11 14:32:50
35,27755,4687.8,4685.59,2.21,2011-03-11 14:32:55
36,27756,4688.0,4685.6,2.4,2011-03-11 14:33:00
37,27757,4688.2,4685.62,2.58,2011-03-11 14:33:05
38,27758,4688.2,4685.63,2.57,2011-03-11 14:33:10
39,27759,4688.5,4685.65,2.85,2011-03-11 14:33:15
40,27760,4688.4,4685.66,2.74,2011-03-11 14:33:20
41,27761,4688.5,4685.67,2.83,2011-03-11 14:33:25
42,27762,4688.7,4685.69,3.01,2011-03-11 14:33:30
43,27763,4688.6,4685.7,2.9,2011-03-11 14:33:35
44,27764,4688.6,4685.72,2.88,2011-03-11 14:33:40
45,27765,4688.7,4685.73,2.97,2011-03-11 14:33:45
46,27766,4688.4,4685.74,2.66,2011-03-11 14:33:50
47,27767,4688.5,4685.76,2.74,2011-03-11 14:33:55
48,27768,4688.5,4685.77,2.73,2011-03-11 14:34:00
49,27769,4688.2,4685.78,2.42,2011-03-11 14:34:05
50,27770,4688.4,4685.8,2.6,2011-03-11 14:34:10
51,27771,4688.2,4685.81,2.39,2011-03-11 14:34:15
52,27772,4688.4,4685.83,2.57,2011-03-11 14:34:20
53,27773,4688.3,4685.84,2.46,2011-03-11 14:34:25
54,27774,4688.3,4685.85,2.45,2011-03-11 14:34:30
55,27775,4688.5,4685.87,2.63,2011-03-11 14:34:35
56,27776,4688.4,4685.88,2.52,2011-03-11 14:34:40
57,27777,4688.7,4685.9,2.8,2011-03-11 14:34:45
58,27778,4688.5,4685.91,2.59,2011-03-11 14:34:50
59,27779,4688.8,4685.92,2.88,2011-03-11 14:34:55
60,27780,4688.8,4685.94,2.86,2011-03-11 14:35:00
61,27781,4688.9,4685.95,2.95,2011-03-11 14:35:05
62,27782,4689.2,4685.97,3.23,2011-03-11 14:35:10
63,27783,4689.0,4685.98,3.02,2011-03-11 14:35:15
